,PS_filename,PS_Date,S2_filename,S2_Date,band,perc_valid,m,b
176,I5_20170822_102f_analytic_mosaic.tif,2017-08-22,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,0.0,0.845784023668639,2.5834411140579708e-05,-0.04823621465736091
177,I5_20170822_102f_analytic_mosaic.tif,2017-08-22,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,1.0,0.845784023668639,2.8689855677377918e-05,-0.0442032581469161
178,I5_20170822_102f_analytic_mosaic.tif,2017-08-22,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,2.0,0.845784023668639,3.481696127781044e-05,-0.04726604042410247
179,I5_20170822_102f_analytic_mosaic.tif,2017-08-22,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,3.0,0.845784023668639,4.1595381175322836e-05,0.02802013016115805
180,I5_20170823_0e0e_analytic_mosaic.tif,2017-08-23,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,0.0,0.680103550295858,2.605238688185246e-06,0.0639801657768714
181,I5_20170823_0e0e_analytic_mosaic.tif,2017-08-23,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,1.0,0.680103550295858,3.4263785766018624e-06,0.06877610444370705
182,I5_20170823_0e0e_analytic_mosaic.tif,2017-08-23,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,2.0,0.680103550295858,8.806268804006692e-06,0.04480752716436959
183,I5_20170823_0e0e_analytic_mosaic.tif,2017-08-23,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,3.0,0.680103550295858,1.7698032008763656e-06,0.26832840480329745
184,I5_20170823_0f2e_analytic_mosaic.tif,2017-08-23,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,0.0,0.7769970414201184,-8.147866467985257e-07,0.07928030349563338
185,I5_20170823_0f2e_analytic_mosaic.tif,2017-08-23,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,1.0,0.7769970414201184,-8.793143806230872e-07,0.08700606700533728
186,I5_20170823_0f2e_analytic_mosaic.tif,2017-08-23,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,2.0,0.7769970414201184,-1.4047800350618643e-06,0.07873436881555891
187,I5_20170823_0f2e_analytic_mosaic.tif,2017-08-23,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,3.0,0.7769970414201184,5.159037409259148e-07,0.27331098586532143
188,I5_20170830_1032_analytic_mosaic.tif,2017-08-30,20170829T100031_S2A_MSIL2A_20170829T100026_C122_10m_S2.tif,2017-08-29,0.0,0.5236686390532544,1.9705272477714533e-06,0.08837041379198986
