,PS_filename,PS_Date,S2_filename,S2_Date,band,perc_valid,m,b,Area,PS_Sat
1597,I5_20191130_1061_analytic_mosaic.tif,2019-11-30,20191130T101401_S2A_MSIL2A_20191130T105159_W022_10m_S2.tif,2019-11-30,1,0.4966715976331361,7.683081156430988e-05,-0.1182608467450411,1,1061
1598,I5_20191130_1061_analytic_mosaic.tif,2019-11-30,20191130T101401_S2A_MSIL2A_20191130T105159_W022_10m_S2.tif,2019-11-30,2,0.4966715976331361,7.740369307372912e-05,-0.0744645930095296,1,1061
1599,I5_20191130_1061_analytic_mosaic.tif,2019-11-30,20191130T101401_S2A_MSIL2A_20191130T105159_W022_10m_S2.tif,2019-11-30,3,0.4966715976331361,0.0001023112971386,-0.0516241651230242,1,1061
1600,I5_20191205_1008_analytic_mosaic.tif,2019-12-05,20191205T101309_S2B_MSIL2A_20191205T112936_W022_10m_S2.tif,2019-12-05,0,0.4988905325443787,4.854575535604172e-05,-0.0704315474356398,1,1008
1601,I5_20191205_1008_analytic_mosaic.tif,2019-12-05,20191205T101309_S2B_MSIL2A_20191205T112936_W022_10m_S2.tif,2019-12-05,1,0.4988905325443787,4.669782030421445e-05,-0.0242096915937606,1,1008
1602,I5_20191205_1008_analytic_mosaic.tif,2019-12-05,20191205T101309_S2B_MSIL2A_20191205T112936_W022_10m_S2.tif,2019-12-05,2,0.4988905325443787,4.005176874569829e-05,0.0182026164717236,1,1008
1603,I5_20191205_1008_analytic_mosaic.tif,2019-12-05,20191205T101309_S2B_MSIL2A_20191205T112936_W022_10m_S2.tif,2019-12-05,3,0.4988905325443787,7.184234195360228e-05,0.0713466139377982,1,1008
1604,I5_20191210_101f_analytic_mosaic.tif,2019-12-10,20191210T101411_S2A_MSIL2A_20191210T104357_W022_10m_S2.tif,2019-12-10,0,0.5129437869822485,1.8198582456809194e-07,0.0466286002778028,1,101f
1605,I5_20191210_101f_analytic_mosaic.tif,2019-12-10,20191210T101411_S2A_MSIL2A_20191210T104357_W022_10m_S2.tif,2019-12-10,1,0.5129437869822485,2.5687838165708477e-06,0.0562182533107377,1,101f
1606,I5_20191210_101f_analytic_mosaic.tif,2019-12-10,20191210T101411_S2A_MSIL2A_20191210T104357_W022_10m_S2.tif,2019-12-10,2,0.5129437869822485,3.568039339546677e-06,0.0510291934828578,1,101f
1607,I5_20191210_101f_analytic_mosaic.tif,2019-12-10,20191210T101411_S2A_MSIL2A_20191210T104357_W022_10m_S2.tif,2019-12-10,3,0.5129437869822485,2.6905221035072333e-05,0.1782825002086472,1,101f
1608,I5_20191210_1003_analytic_mosaic.tif,2019-12-10,20191210T101411_S2A_MSIL2A_20191210T104357_W022_10m_S2.tif,2019-12-10,0,0.3446745562130177,1.5721363981461105e-05,0.008194144010132,1,1003
1609,I5_20191210_1003_analytic_mosaic.tif,2019-12-10,20191210T101411_S2A_MSIL2A_20191210T104357_W022_10m_S2.tif,2019-12-10,1,0.3446745562130177,2.2079163719024052e-05,0.0097295278472493,1,1003
1610,I5_20191210_1003_analytic_mosaic.tif,2019-12-10,20191210T101411_S2A_MSIL2A_20191210T104357_W022_10m_S2.tif,2019-12-10,2,0.3446745562130177,3.997232959134301e-05,-0.0111074626423309,1,1003
1611,I5_20191210_1003_analytic_mosaic.tif,2019-12-10,20191210T101411_S2A_MSIL2A_20191210T104357_W022_10m_S2.tif,2019-12-10,3,0.3446745562130177,6.986644518061825e-05,0.0474683227791951,1,1003
1612,I5_20191225_103c_analytic_mosaic.tif,2019-12-25,20191225T101329_S2B_MSIL2A_20191225T112649_W022_10m_S2.tif,2019-12-25,0,0.6172337278106509,6.0924832456073646e-05,-0.1094315936516277,1,103c
1613,I5_20191225_103c_analytic_mosaic.tif,2019-12-25,20191225T101329_S2B_MSIL2A_20191225T112649_W022_10m_S2.tif,2019-12-25,1,0.6172337278106509,7.591554010340396e-05,-0.1102738478393535,1,103c
1614,I5_20191225_103c_analytic_mosaic.tif,2019-12-25,20191225T101329_S2B_MSIL2A_20191225T112649_W022_10m_S2.tif,2019-12-25,2,0.6172337278106509,7.387705301277897e-05,-0.0639307454333255,1,103c
1615,I5_20191225_103c_analytic_mosaic.tif,2019-12-25,20191225T101329_S2B_MSIL2A_20191225T112649_W022_10m_S2.tif,2019-12-25,3,0.6172337278106509,0.0001032515860662,-0.0109221934608047,1,103c
1616,I5_20191225_1014_analytic_mosaic.tif,2019-12-25,20191225T101329_S2B_MSIL2A_20191225T112649_W022_10m_S2.tif,2019-12-25,0,0.7037721893491125,7.49988024970936e-05,-0.1396506815745316,1,1014
1617,I5_20191225_1014_analytic_mosaic.tif,2019-12-25,20191225T101329_S2B_MSIL2A_20191225T112649_W022_10m_S2.tif,2019-12-25,1,0.7037721893491125,8.898167185238425e-05,-0.1336249973867412,1,1014
1618,I5_20191225_1014_analytic_mosaic.tif,2019-12-25,20191225T101329_S2B_MSIL2A_20191225T112649_W022_10m_S2.tif,2019-12-25,2,0.7037721893491125,8.619186290120992e-05,-0.0796215170295909,1,1014
1619,I5_20191225_1014_analytic_mosaic.tif,2019-12-25,20191225T101329_S2B_MSIL2A_20191225T112649_W022_10m_S2.tif,2019-12-25,3,0.7037721893491125,0.0001111291027745,-0.0301637314684632,1,1014
1620,I5_20191229_0e26_analytic_mosaic.tif,2019-12-29,20191230T101421_S2A_MSIL2A_20191230T104932_W022_10m_S2.tif,2019-12-30,0,0.6782544378698225,6.705804365153617e-05,-0.1226087933297396,1,0e26
1621,I5_20191229_0e26_analytic_mosaic.tif,2019-12-29,20191230T101421_S2A_MSIL2A_20191230T104932_W022_10m_S2.tif,2019-12-30,1,0.6782544378698225,8.155056286065841e-05,-0.1166652099930625,1,0e26
1622,I5_20191229_0e26_analytic_mosaic.tif,2019-12-29,20191230T101421_S2A_MSIL2A_20191230T104932_W022_10m_S2.tif,2019-12-30,2,0.6782544378698225,8.139568093393099e-05,-0.0662532517505836,1,0e26
1623,I5_20191229_0e26_analytic_mosaic.tif,2019-12-29,20191230T101421_S2A_MSIL2A_20191230T104932_W022_10m_S2.tif,2019-12-30,3,0.6782544378698225,0.0001043752004393,-0.0032113789139141,1,0e26
1624,I5_20200101_0f28_analytic_mosaic.tif,2020-01-01,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,0,0.7777366863905325,4.72213527463428e-05,-0.0458535625203325,1,0f28
1625,I5_20200101_0f28_analytic_mosaic.tif,2020-01-01,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,1,0.7777366863905325,6.25405239686478e-05,-0.0508678961259845,1,0f28
1626,I5_20200101_0f28_analytic_mosaic.tif,2020-01-01,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,2,0.7777366863905325,6.474610127870586e-05,-0.0117129156544804,1,0f28
1627,I5_20200101_0f28_analytic_mosaic.tif,2020-01-01,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,3,0.7777366863905325,9.607982604051552e-05,0.0285936587483136,1,0f28
1628,I5_20200102_0e26_analytic_mosaic.tif,2020-01-02,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,0,0.7769970414201184,4.273813732977217e-05,-0.0201988318609585,1,0e26
1629,I5_20200102_0e26_analytic_mosaic.tif,2020-01-02,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,1,0.7769970414201184,5.696309251376277e-05,-0.0238689719036086,1,0e26
1630,I5_20200102_0e26_analytic_mosaic.tif,2020-01-02,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,2,0.7769970414201184,5.768286529035844e-05,0.0094311827011056,1,0e26
1631,I5_20200102_0e26_analytic_mosaic.tif,2020-01-02,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,3,0.7769970414201184,8.71280538317949e-05,0.0587836527403302,1,0e26
1632,I5_20200103_106d_analytic_mosaic.tif,2020-01-03,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,0,0.367973372781065,-9.48387791203419e-07,0.0845348979848491,1,106d
1633,I5_20200103_106d_analytic_mosaic.tif,2020-01-03,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,1,0.367973372781065,7.571322322884509e-07,0.0910369141668052,1,106d
1634,I5_20200103_106d_analytic_mosaic.tif,2020-01-03,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,2,0.367973372781065,2.1081463225273478e-06,0.0905803430125486,1,106d
1635,I5_20200103_106d_analytic_mosaic.tif,2020-01-03,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,3,0.367973372781065,1.2617487387669413e-05,0.1999504620722752,1,106d
1636,I5_20200105_1006_analytic_mosaic.tif,2020-01-05,20200106T100401_S2A_MSIL2A_20200106T103423_C122_10m_S2.tif,2020-01-06,0,0.6963757396449705,1.2296900565169613e-05,0.1053031458289361,1,1006
1637,I5_20200105_1006_analytic_mosaic.tif,2020-01-05,20200106T100401_S2A_MSIL2A_20200106T103423_C122_10m_S2.tif,2020-01-06,1,0.6963757396449705,1.6699226708770735e-05,0.0878570952830136,1,1006
1638,I5_20200105_1006_analytic_mosaic.tif,2020-01-05,20200106T100401_S2A_MSIL2A_20200106T103423_C122_10m_S2.tif,2020-01-06,2,0.6963757396449705,1.749101786730454e-05,0.0850380603731491,1,1006
1639,I5_20200105_1006_analytic_mosaic.tif,2020-01-05,20200106T100401_S2A_MSIL2A_20200106T103423_C122_10m_S2.tif,2020-01-06,3,0.6963757396449705,3.12561145827275e-05,0.134009183251277,1,1006
1640,I5_20200104_1065_analytic_mosaic.tif,2020-01-04,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,0,0.4190088757396449,1.1115488871257914e-05,0.0521712702021891,1,1065
1641,I5_20200104_1065_analytic_mosaic.tif,2020-01-04,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,1,0.4190088757396449,2.747311105164664e-05,0.0413451681656017,1,1065
1642,I5_20200104_1065_analytic_mosaic.tif,2020-01-04,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,2,0.4190088757396449,4.00364435129702e-05,0.0374102728628481,1,1065
1643,I5_20200104_1065_analytic_mosaic.tif,2020-01-04,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,3,0.4190088757396449,6.976811364864136e-05,0.0703100101976701,1,1065
1644,I5_20200104_105c_analytic_mosaic.tif,2020-01-04,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,0,0.7252218934911243,2.923000369546629e-05,-0.0104464876308704,1,105c
1645,I5_20200104_105c_analytic_mosaic.tif,2020-01-04,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,1,0.7252218934911243,3.94085687398227e-05,0.0017010737389655,1,105c
1646,I5_20200104_105c_analytic_mosaic.tif,2020-01-04,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,2,0.7252218934911243,4.352848730481786e-05,0.018215864088748,1,105c
1647,I5_20200104_105c_analytic_mosaic.tif,2020-01-04,20200104T101319_S2B_MSIL2A_20200104T121239_W022_10m_S2.tif,2020-01-04,3,0.7252218934911243,9.47019957196492e-05,-0.0026172345110902,1,105c
1648,I5_20200111_101f_analytic_mosaic.tif,2020-01-11,20200111T100259_S2B_MSIL2A_20200111T120153_C122_10m_S2.tif,2020-01-11,0,0.6090976331360947,7.431494532995165e-05,-0.1439175910386824,1,101f
1649,I5_20200111_101f_analytic_mosaic.tif,2020-01-11,20200111T100259_S2B_MSIL2A_20200111T120153_C122_10m_S2.tif,2020-01-11,1,0.6090976331360947,9.074161378433667e-05,-0.1510219525308469,1,101f
1650,I5_20200111_101f_analytic_mosaic.tif,2020-01-11,20200111T100259_S2B_MSIL2A_20200111T120153_C122_10m_S2.tif,2020-01-11,2,0.6090976331360947,9.240913906045003e-05,-0.0963766193694319,1,101f
1651,I5_20200111_101f_analytic_mosaic.tif,2020-01-11,20200111T100259_S2B_MSIL2A_20200111T120153_C122_10m_S2.tif,2020-01-11,3,0.6090976331360947,0.0001277928725971,-0.0394034752518719,1,101f
1652,I5_20200112_100a_analytic_mosaic.tif,2020-01-12,20200111T100259_S2B_MSIL2A_20200111T120153_C122_10m_S2.tif,2020-01-11,0,0.6305473372781065,5.580883369895535e-05,-0.0929621538113555,1,100a
1653,I5_20200112_100a_analytic_mosaic.tif,2020-01-12,20200111T100259_S2B_MSIL2A_20200111T120153_C122_10m_S2.tif,2020-01-11,1,0.6305473372781065,7.027812504113445e-05,-0.1050591706139292,1,100a
1654,I5_20200112_100a_analytic_mosaic.tif,2020-01-12,20200111T100259_S2B_MSIL2A_20200111T120153_C122_10m_S2.tif,2020-01-11,2,0.6305473372781065,7.272909312784654e-05,-0.0668774732702234,1,100a
1655,I5_20200112_100a_analytic_mosaic.tif,2020-01-12,20200111T100259_S2B_MSIL2A_20200111T120153_C122_10m_S2.tif,2020-01-11,3,0.6305473372781065,0.0001023833530029,-0.0301898893467156,1,100a
1656,I5_20200114_105d_analytic_mosaic.tif,2020-01-14,20200114T101259_S2B_MSIL2A_20200114T121102_W022_10m_S2.tif,2020-01-14,0,0.3010355029585799,-2.128792518404612e-07,0.1604405949358124,1,105d
1657,I5_20200114_105d_analytic_mosaic.tif,2020-01-14,20200114T101259_S2B_MSIL2A_20200114T121102_W022_10m_S2.tif,2020-01-14,1,0.3010355029585799,-1.504530105798459e-06,0.148736481863149,1,105d
1658,I5_20200114_105d_analytic_mosaic.tif,2020-01-14,20200114T101259_S2B_MSIL2A_20200114T121102_W022_10m_S2.tif,2020-01-14,2,0.3010355029585799,-3.0034876703073587e-06,0.1347127030785881,1,105d
1659,I5_20200114_105d_analytic_mosaic.tif,2020-01-14,20200114T101259_S2B_MSIL2A_20200114T121102_W022_10m_S2.tif,2020-01-14,3,0.3010355029585799,-1.317347403150852e-05,0.2117293755707062,1,105d
1660,I5_20200120_106e_analytic_mosaic.tif,2020-01-20,20200119T101331_S2A_MSIL2A_20200119T104440_W022_10m_S2.tif,2020-01-19,0,0.386094674556213,4.098073411956531e-06,0.1402013381636294,1,106e
1661,I5_20200120_106e_analytic_mosaic.tif,2020-01-20,20200119T101331_S2A_MSIL2A_20200119T104440_W022_10m_S2.tif,2020-01-19,1,0.386094674556213,8.461529546749325e-06,0.1258370113943021,1,106e
1662,I5_20200120_106e_analytic_mosaic.tif,2020-01-20,20200119T101331_S2A_MSIL2A_20200119T104440_W022_10m_S2.tif,2020-01-19,2,0.386094674556213,1.2562621988721508e-05,0.1215775212824141,1,106e
1663,I5_20200120_106e_analytic_mosaic.tif,2020-01-20,20200119T101331_S2A_MSIL2A_20200119T104440_W022_10m_S2.tif,2020-01-19,3,0.386094674556213,2.4447690279952472e-05,0.1647219041162411,1,106e
1664,I5_20200121_0f28_analytic_mosaic.tif,2020-01-21,20200121T100229_S2B_MSIL2A_20200121T120102_C122_10m_S2.tif,2020-01-21,0,0.4175295857988165,5.850261215754475e-05,-0.1279383985823928,1,0f28
1665,I5_20200121_0f28_analytic_mosaic.tif,2020-01-21,20200121T100229_S2B_MSIL2A_20200121T120102_C122_10m_S2.tif,2020-01-21,1,0.4175295857988165,7.222183700072358e-05,-0.1273752010636157,1,0f28
1666,I5_20200121_0f28_analytic_mosaic.tif,2020-01-21,20200121T100229_S2B_MSIL2A_20200121T120102_C122_10m_S2.tif,2020-01-21,2,0.4175295857988165,7.900123061908779e-05,-0.0844376022492649,1,0f28
1667,I5_20200121_0f28_analytic_mosaic.tif,2020-01-21,20200121T100229_S2B_MSIL2A_20200121T120102_C122_10m_S2.tif,2020-01-21,3,0.4175295857988165,0.0001035081770722,-0.0373052767582084,1,0f28
1668,I5_20200120_1012_analytic_mosaic.tif,2020-01-20,20200121T100229_S2B_MSIL2A_20200121T120102_C122_10m_S2.tif,2020-01-21,0,0.3091715976331361,5.934424077180815e-05,-0.1219933436105838,1,1012
1669,I5_20200120_1012_analytic_mosaic.tif,2020-01-20,20200121T100229_S2B_MSIL2A_20200121T120102_C122_10m_S2.tif,2020-01-21,1,0.3091715976331361,7.611870862138219e-05,-0.1308928788323323,1,1012
1670,I5_20200120_1012_analytic_mosaic.tif,2020-01-20,20200121T100229_S2B_MSIL2A_20200121T120102_C122_10m_S2.tif,2020-01-21,2,0.3091715976331361,8.574654674796703e-05,-0.0981583146263311,1,1012
1671,I5_20200120_1012_analytic_mosaic.tif,2020-01-20,20200121T100229_S2B_MSIL2A_20200121T120102_C122_10m_S2.tif,2020-01-21,3,0.3091715976331361,0.0001096797245446,-0.0558858593038167,1,1012
1672,I5_20170124_0e30_analytic_mosaic.tif,2017-01-24,20170124T101311_S2A_MSIL2A_20170124T101407_W022_10m_S2.tif,2017-01-24,0,0.4944526627218935,6.181589059979566e-05,-0.1089390691529548,2,0e30
1673,I5_20170124_0e30_analytic_mosaic.tif,2017-01-24,20170124T101311_S2A_MSIL2A_20170124T101407_W022_10m_S2.tif,2017-01-24,1,0.4944526627218935,7.155927327774731e-05,-0.102311130039303,2,0e30
1674,I5_20170124_0e30_analytic_mosaic.tif,2017-01-24,20170124T101311_S2A_MSIL2A_20170124T101407_W022_10m_S2.tif,2017-01-24,2,0.4944526627218935,7.20255161880613e-05,-0.0636339209058777,2,0e30
1675,I5_20170124_0e30_analytic_mosaic.tif,2017-01-24,20170124T101311_S2A_MSIL2A_20170124T101407_W022_10m_S2.tif,2017-01-24,3,0.4944526627218935,9.078366779187052e-05,-0.0102017481405991,2,0e30
1676,I5_20170313_0e14_analytic_mosaic.tif,2017-03-13,20170312T100021_S2A_MSIL2A_20170312T100706_C122_10m_S2.tif,2017-03-12,0,0.8076923076923077,3.618168531829636e-05,-0.0664156992845762,2,0e14
1677,I5_20170313_0e14_analytic_mosaic.tif,2017-03-13,20170312T100021_S2A_MSIL2A_20170312T100706_C122_10m_S2.tif,2017-03-12,1,0.8076923076923077,4.443227784564613e-05,-0.0767140865112148,2,0e14
1678,I5_20170313_0e14_analytic_mosaic.tif,2017-03-13,20170312T100021_S2A_MSIL2A_20170312T100706_C122_10m_S2.tif,2017-03-12,2,0.8076923076923077,4.656832175286818e-05,-0.0512468212370745,2,0e14
1679,I5_20170313_0e14_analytic_mosaic.tif,2017-03-13,20170312T100021_S2A_MSIL2A_20170312T100706_C122_10m_S2.tif,2017-03-12,3,0.8076923076923077,6.019173319252547e-05,-0.0161964838969617,2,0e14
1680,I5_20170315_0e0e_analytic_mosaic.tif,2017-03-15,20170315T101021_S2A_MSIL2A_20170315T101214_W022_10m_S2.tif,2017-03-15,0,0.6516272189349113,1.5705090057282333e-05,-0.008813636076703,2,0e0e
1681,I5_20170315_0e0e_analytic_mosaic.tif,2017-03-15,20170315T101021_S2A_MSIL2A_20170315T101214_W022_10m_S2.tif,2017-03-15,1,0.6516272189349113,2.4713872461268977e-05,-0.0179454652535123,2,0e0e
1682,I5_20170315_0e0e_analytic_mosaic.tif,2017-03-15,20170315T101021_S2A_MSIL2A_20170315T101214_W022_10m_S2.tif,2017-03-15,2,0.6516272189349113,3.813141209483206e-05,-0.0249822657798426,2,0e0e
1683,I5_20170315_0e0e_analytic_mosaic.tif,2017-03-15,20170315T101021_S2A_MSIL2A_20170315T101214_W022_10m_S2.tif,2017-03-15,3,0.6516272189349113,7.535960876223788e-05,-0.0041176810502552,2,0e0e
1684,I5_20170406_100f_analytic_mosaic.tif,2017-04-06,20170404T101021_S2A_MSIL2A_20170404T101119_W022_10m_S2.tif,2017-04-04,0,0.7326183431952663,2.910459220898717e-05,-0.1064723769830613,2,100f
1685,I5_20170406_100f_analytic_mosaic.tif,2017-04-06,20170404T101021_S2A_MSIL2A_20170404T101119_W022_10m_S2.tif,2017-04-04,1,0.7326183431952663,3.308339188833254e-05,-0.0870986017583985,2,100f
1686,I5_20170406_100f_analytic_mosaic.tif,2017-04-06,20170404T101021_S2A_MSIL2A_20170404T101119_W022_10m_S2.tif,2017-04-04,2,0.7326183431952663,4.1659795827136594e-05,-0.0851290963313084,2,100f
1687,I5_20170406_100f_analytic_mosaic.tif,2017-04-06,20170404T101021_S2A_MSIL2A_20170404T101119_W022_10m_S2.tif,2017-04-04,3,0.7326183431952663,5.147348504825715e-05,-0.0347039456474306,2,100f
1688,I5_20170411_0e14_analytic_mosaic.tif,2017-04-11,20170411T100031_S2A_MSIL2A_20170411T100025_C122_10m_S2.tif,2017-04-11,0,0.8668639053254438,2.8281041047728607e-05,-0.0667015488901922,2,0e14
1689,I5_20170411_0e14_analytic_mosaic.tif,2017-04-11,20170411T100031_S2A_MSIL2A_20170411T100025_C122_10m_S2.tif,2017-04-11,1,0.8668639053254438,3.0665234497688295e-05,-0.054418433522378,2,0e14
1690,I5_20170411_0e14_analytic_mosaic.tif,2017-04-11,20170411T100031_S2A_MSIL2A_20170411T100025_C122_10m_S2.tif,2017-04-11,2,0.8668639053254438,3.875274398887416e-05,-0.0687395510624841,2,0e14
1691,I5_20170411_0e14_analytic_mosaic.tif,2017-04-11,20170411T100031_S2A_MSIL2A_20170411T100025_C122_10m_S2.tif,2017-04-11,3,0.8668639053254438,4.61052988824463e-05,-0.0115611056183787,2,0e14
1692,I5_20170412_0f52_analytic_mosaic.tif,2017-04-12,20170414T101021_S2A_MSIL2A_20170414T101350_W022_10m_S2.tif,2017-04-14,0,0.5085059171597633,-1.6652394711598776e-06,0.1040233493553446,2,0f52
1693,I5_20170412_0f52_analytic_mosaic.tif,2017-04-12,20170414T101021_S2A_MSIL2A_20170414T101350_W022_10m_S2.tif,2017-04-14,1,0.5085059171597633,4.607622773582858e-07,0.1027951738534648,2,0f52
1694,I5_20170412_0f52_analytic_mosaic.tif,2017-04-12,20170414T101021_S2A_MSIL2A_20170414T101350_W022_10m_S2.tif,2017-04-14,2,0.5085059171597633,3.816182482459424e-06,0.0698967803312769,2,0f52
1695,I5_20170412_0f52_analytic_mosaic.tif,2017-04-12,20170414T101021_S2A_MSIL2A_20170414T101350_W022_10m_S2.tif,2017-04-14,3,0.5085059171597633,1.1422242702874272e-05,0.2197450797728627,2,0f52
1696,I5_20170514_1031_analytic_mosaic.tif,2017-05-14,20170514T101031_S2A_MSIL2A_20170514T101125_W022_10m_S2.tif,2017-05-14,0,0.8587278106508875,2.5383215196873112e-05,-0.075551997578835,2,1031
1697,I5_20170514_1031_analytic_mosaic.tif,2017-05-14,20170514T101031_S2A_MSIL2A_20170514T101125_W022_10m_S2.tif,2017-05-14,1,0.8587278106508875,2.751321631056018e-05,-0.0608586088494161,2,1031
1698,I5_20170514_1031_analytic_mosaic.tif,2017-05-14,20170514T101031_S2A_MSIL2A_20170514T101125_W022_10m_S2.tif,2017-05-14,2,0.8587278106508875,3.318545936558257e-05,-0.0686864663542692,2,1031
1699,I5_20170514_1031_analytic_mosaic.tif,2017-05-14,20170514T101031_S2A_MSIL2A_20170514T101125_W022_10m_S2.tif,2017-05-14,3,0.8587278106508875,3.830476324025925e-05,-0.0098372999036682,2,1031
1700,I5_20170514_1041_analytic_mosaic.tif,2017-05-14,20170514T101031_S2A_MSIL2A_20170514T101125_W022_10m_S2.tif,2017-05-14,0,0.8642751479289941,2.504236045245316e-05,-0.067691081110371,2,1041
1701,I5_20170514_1041_analytic_mosaic.tif,2017-05-14,20170514T101031_S2A_MSIL2A_20170514T101125_W022_10m_S2.tif,2017-05-14,1,0.8642751479289941,2.7560536517671192e-05,-0.0560928181096356,2,1041
1702,I5_20170514_1041_analytic_mosaic.tif,2017-05-14,20170514T101031_S2A_MSIL2A_20170514T101125_W022_10m_S2.tif,2017-05-14,2,0.8642751479289941,3.299392812555078e-05,-0.0617541153429284,2,1041
1703,I5_20170514_1041_analytic_mosaic.tif,2017-05-14,20170514T101031_S2A_MSIL2A_20170514T101125_W022_10m_S2.tif,2017-05-14,3,0.8642751479289941,3.5925620249094726e-05,0.0175877186341811,2,1041
1704,I5_20170514_0e20_analytic_mosaic.tif,2017-05-14,20170514T101031_S2A_MSIL2A_20170514T101125_W022_10m_S2.tif,2017-05-14,0,0.7163461538461539,2.586450034186625e-05,-0.0730670831041603,2,0e20
1705,I5_20170514_0e20_analytic_mosaic.tif,2017-05-14,20170514T101031_S2A_MSIL2A_20170514T101125_W022_10m_S2.tif,2017-05-14,1,0.7163461538461539,2.8418790072390243e-05,-0.0630937271297974,2,0e20
1706,I5_20170514_0e20_analytic_mosaic.tif,2017-05-14,20170514T101031_S2A_MSIL2A_20170514T101125_W022_10m_S2.tif,2017-05-14,2,0.7163461538461539,3.54826217532378e-05,-0.0748006018256622,2,0e20
1707,I5_20170514_0e20_analytic_mosaic.tif,2017-05-14,20170514T101031_S2A_MSIL2A_20170514T101125_W022_10m_S2.tif,2017-05-14,3,0.7163461538461539,4.386077541094059e-05,-0.0421671141060205,2,0e20
1708,I5_20170602_0c54_analytic_mosaic.tif,2017-06-02,20170603T101031_S2A_MSIL2A_20170603T101026_W022_10m_S2.tif,2017-06-03,0,0.7585059171597633,8.613396304856015e-05,-0.1527972666099804,2,0c54
1709,I5_20170602_0c54_analytic_mosaic.tif,2017-06-02,20170603T101031_S2A_MSIL2A_20170603T101026_W022_10m_S2.tif,2017-06-03,1,0.7585059171597633,7.757256896263377e-05,-0.0798334176840958,2,0c54
1710,I5_20170602_0c54_analytic_mosaic.tif,2017-06-02,20170603T101031_S2A_MSIL2A_20170603T101026_W022_10m_S2.tif,2017-06-03,2,0.7585059171597633,9.988409095053583e-05,-0.0937186489809023,2,0c54
1711,I5_20170602_0c54_analytic_mosaic.tif,2017-06-02,20170603T101031_S2A_MSIL2A_20170603T101026_W022_10m_S2.tif,2017-06-03,3,0.7585059171597633,3.54946760680858e-06,0.2968273855311596,2,0c54
1712,I5_20170604_1001_analytic_mosaic.tif,2017-06-04,20170603T101031_S2A_MSIL2A_20170603T101026_W022_10m_S2.tif,2017-06-03,0,0.6871301775147929,-6.573612116762303e-07,0.094713065320641,2,1001
1713,I5_20170604_1001_analytic_mosaic.tif,2017-06-04,20170603T101031_S2A_MSIL2A_20170603T101026_W022_10m_S2.tif,2017-06-03,1,0.6871301775147929,-6.088762877003436e-07,0.0998704010575155,2,1001
1714,I5_20170604_1001_analytic_mosaic.tif,2017-06-04,20170603T101031_S2A_MSIL2A_20170603T101026_W022_10m_S2.tif,2017-06-03,2,0.6871301775147929,-1.446779969219839e-06,0.0832466248525332,2,1001
1715,I5_20170604_1001_analytic_mosaic.tif,2017-06-04,20170603T101031_S2A_MSIL2A_20170603T101026_W022_10m_S2.tif,2017-06-03,3,0.6871301775147929,2.4523758522932166e-06,0.3021816590177315,2,1001
1716,I5_20170604_1003_analytic_mosaic.tif,2017-06-04,20170603T101031_S2A_MSIL2A_20170603T101026_W022_10m_S2.tif,2017-06-03,0,0.540310650887574,-6.533608178864637e-07,0.0958115322157784,2,1003
1717,I5_20170604_1003_analytic_mosaic.tif,2017-06-04,20170603T101031_S2A_MSIL2A_20170603T101026_W022_10m_S2.tif,2017-06-03,1,0.540310650887574,-5.478338890908838e-07,0.1006884731952977,2,1003
1718,I5_20170604_1003_analytic_mosaic.tif,2017-06-04,20170603T101031_S2A_MSIL2A_20170603T101026_W022_10m_S2.tif,2017-06-03,2,0.540310650887574,-1.1746369874866325e-06,0.0855707819530585,2,1003
1719,I5_20170604_1003_analytic_mosaic.tif,2017-06-04,20170603T101031_S2A_MSIL2A_20170603T101026_W022_10m_S2.tif,2017-06-03,3,0.540310650887574,3.806584084194741e-06,0.2907999858584307,2,1003
